ID,Name,Date,Time,Lon,Lat,Altitude,North,Azimuth,Cam. Maker,Cam. Model,Title,Comment,Path,RelPath,Timestamp,Images,suiri-type
af423b6e-4709-4ac8-8e25-94706988be38,tsumagari-1.jpeg,2022/11/13,10:39:04,131.013611111111,31.5647138888889,171.453257396861,T,354.736450144808,Apple,iPhone 11 Pro Max,,,/Users/soo-densan/Desktop/月野水利マップ_from20230912/img/suiri-pictures/tsumagari-1.jpeg,./suiri-pictures/tsumagari-1.jpeg,2022/11/13 10:39:04,"<img src = ""./suiri-pictures/tsumagari-1.jpeg"" width=""300"" height=""225""/>",suisou
8618de34-295b-4807-a9f0-ca5f202a9804,nawase-2.jpeg,2023/03/05,08:49:00,131.023711111111,31.5410527777778,114.667085743022,T,180.251709136109,Apple,iPhone 11 Pro Max,,,/Users/soo-densan/Desktop/月野水利マップ_from20230912/img/suiri-pictures/nawase-2.jpeg,./suiri-pictures/nawase-2.jpeg,2023/03/05 08:49:00,"<img src = ""./suiri-pictures/nawase-2.jpeg"" width=""300"" height=""225""/>",suisou
a13e1b31-d53a-48fe-bab3-8ca52ec443b5,kubosaki-2.jpeg,2020/03/01,10:52:18,131.005555555556,31.5336111111111,94.1787262420807,T,192.415313734094,Apple,iPhone X,,,/Users/soo-densan/Desktop/月野水利マップ_from20230912/img/suiri-pictures/kubosaki-2.jpeg,./suiri-pictures/kubosaki-2.jpeg,2020/03/01 10:52:18,"<img src = ""./suiri-pictures/kubosaki-2.jpeg"" width=""300"" height=""225""/>",suisou
c088b4ff-f2b8-4c99-8fa3-25077b3742c0,fujigamine-3.jpeg,2023/03/05,09:15:31,130.9906,31.5520333333333,143.506971755452,T,310.192687747036,Apple,iPhone 11 Pro Max,,,/Users/soo-densan/Desktop/月野水利マップ_from20230912/img/suiri-pictures/fujigamine-3.jpeg,./suiri-pictures/fujigamine-3.jpeg,2023/03/05 09:15:31,"<img src = ""./suiri-pictures/fujigamine-3.jpeg"" width=""300"" height=""225""/>",suisou
7bacd845-6f8f-4256-8cb2-67e2ccf74742,matsuoda-1.jpeg,2020/11/15,13:11:01,130.993697222222,31.5687388888889,130.375457875458,T,209.779419005416,Apple,iPhone X,,,/Users/soo-densan/Desktop/月野水利マップ_from20230912/img/suiri-pictures/matsuoda-1.jpeg,./suiri-pictures/matsuoda-1.jpeg,2020/11/15 13:11:01,"<img src = ""./suiri-pictures/matsuoda-1.jpeg"" width=""300"" height=""225""/>",shizensuiri
3bf536c9-4ff3-4997-afc9-0b44f8a21c15,ootao-2.jpeg,2022/11/13,08:20:01,131.031661111111,31.5778083333333,142.880880448856,T,186.152847152847,Apple,iPhone 11 Pro Max,,,/Users/soo-densan/Desktop/月野水利マップ_from20230912/img/suiri-pictures/ootao-2.jpeg,./suiri-pictures/ootao-2.jpeg,2022/11/13 08:20:01,"<img src = ""./suiri-pictures/ootao-2.jpeg"" width=""300"" height=""225""/>",suisou
dbe31804-6bbc-4ae3-a3f7-1ad5da40b000,kawakkubo-2.jpeg,2020/03/01,11:17:55,131.000075,31.5511083333333,123.478569017887,T,144.013442867812,Apple,iPhone X,,,/Users/soo-densan/Desktop/月野水利マップ_from20230912/img/suiri-pictures/kawakkubo-2.jpeg,./suiri-pictures/kawakkubo-2.jpeg,2020/03/01 11:17:55,"<img src = ""./suiri-pictures/kawakkubo-2.jpeg"" width=""300"" height=""225""/>",suisou
e3056ba0-795f-4f7b-b9b4-c0b304ef6ca7,shigara-4.jpeg,2022/11/13,08:01:36,131.022322222222,31.5818583333333,176.659172661871,T,81.7241515390687,Apple,iPhone 11 Pro Max,,,/Users/soo-densan/Desktop/月野水利マップ_from20230912/img/suiri-pictures/shigara-4.jpeg,./suiri-pictures/shigara-4.jpeg,2022/11/13 08:01:36,"<img src = ""./suiri-pictures/shigara-4.jpeg"" width=""300"" height=""225""/>",suisou
dae2bdfd-6e51-4354-91d3-b6760c483df0,okamoto-1.jpeg,2020/11/15,13:41:20,130.987838888889,31.5739527777778,96.2176818298638,T,94.2961454089627,Apple,iPhone X,,,/Users/soo-densan/Desktop/月野水利マップ_from20230912/img/suiri-pictures/okamoto-1.jpeg,./suiri-pictures/okamoto-1.jpeg,2020/11/15 13:41:20,"<img src = ""./suiri-pictures/okamoto-1.jpeg"" width=""300"" height=""225""/>",shizensuiri
cf3d797a-180c-4a08-b1ed-eee68196d21d,shirasaka-1.jpeg,2022/11/13,08:35:01,131.03325,31.5746166666667,130.247220163084,T,92.8615994057935,Apple,iPhone 11 Pro Max,,,/Users/soo-densan/Desktop/月野水利マップ_from20230912/img/suiri-pictures/shirasaka-1.jpeg,./suiri-pictures/shirasaka-1.jpeg,2022/11/13 08:35:01,"<img src = ""./suiri-pictures/shirasaka-1.jpeg"" width=""300"" height=""225""/>",suisou
041b093a-f2f9-4fe7-9a56-407dc7fc0ec0,hachigobaru-ue-4.jpeg,2022/11/13,07:33:21,131.008775,31.574325,183.006227758007,T,263.384124734231,Apple,iPhone 11 Pro Max,,,/Users/soo-densan/Desktop/月野水利マップ_from20230912/img/suiri-pictures/hachigobaru-ue-4.jpeg,./suiri-pictures/hachigobaru-ue-4.jpeg,2022/11/13 07:33:21,"<img src = ""./suiri-pictures/hachigobaru-ue-4.jpeg"" width=""300"" height=""225""/>",suisou
8d646ec7-d257-49b8-b264-3ec7476d02bc,kanzei-1.JPG,2018/11/11,12:45:51,130.998961111111,31.5691611111111,95.8180083937428,M,243.398162939297,Apple,iPhone 6s,,,/Users/soo-densan/Desktop/月野水利マップ_from20230912/img/suiri-pictures/kanzei-1.JPG,./suiri-pictures/kanzei-1.JPG,2018/11/11 12:45:51,"<img src = ""./suiri-pictures/kanzei-1.JPG"" width=""300"" height=""225""/>",shizensuiri
c4f5eee0-9d1d-4c2f-9faa-ddf550659bfa,nawase-5.jpeg,2020/03/01,11:01:19,131.024016666667,31.5395055555556,123.478569017887,T,302.980621347278,Apple,iPhone X,,,/Users/soo-densan/Desktop/月野水利マップ_from20230912/img/suiri-pictures/nawase-5.jpeg,./suiri-pictures/nawase-5.jpeg,2020/03/01 11:01:19,"<img src = ""./suiri-pictures/nawase-5.jpeg"" width=""300"" height=""225""/>",suisou
f79594e3-0d6c-4ed2-ba4c-e0db26b674c8,hiraki-3.jpeg,2022/05/08,10:04:31,130.979094444444,31.574725,134.505035434539,T,79.5844421699079,Apple,iPhone 11 Pro Max,,,/Users/soo-densan/Desktop/月野水利マップ_from20230912/img/suiri-pictures/hiraki-3.jpeg,./suiri-pictures/hiraki-3.jpeg,2022/05/08 10:04:31,"<img src = ""./suiri-pictures/hiraki-3.jpeg"" width=""300"" height=""225""/>",suisou
a38a2e85-f0f6-4b81-bb08-7a7ad0ecbaaa,shigara-3.jpeg,2022/11/13,07:54:37,131.01625,31.5834055555556,180.241996744438,T,159.16447450833,Apple,iPhone 11 Pro Max,,,/Users/soo-densan/Desktop/月野水利マップ_from20230912/img/suiri-pictures/shigara-3.jpeg,./suiri-pictures/shigara-3.jpeg,2022/11/13 07:54:37,"<img src = ""./suiri-pictures/shigara-3.jpeg"" width=""300"" height=""225""/>",suisou
bc6396e4-ee4a-40d2-b3c4-9f90f4a67366,shigara6.jpeg,2022/11/13,09:40:35,131.026183333333,31.5831361111111,167.689742937134,T,35.9674987642116,Apple,iPhone 11 Pro Max,,,/Users/soo-densan/Desktop/月野水利マップ_from20230912/img/suiri-pictures/shigara6.jpeg,./suiri-pictures/shigara6.jpeg,2022/11/13 09:40:35,"<img src = ""./suiri-pictures/shigara6.jpeg"" width=""300"" height=""225""/>",suisou
f8426458-59e9-4221-9dfd-6b210fa17b38,makibaru-2.jpeg,2020/11/15,13:49:47,130.990905555556,31.5721388888889,84.9739685658153,T,247.207656893627,Apple,iPhone X,,,/Users/soo-densan/Desktop/月野水利マップ_from20230912/img/suiri-pictures/makibaru-2.jpeg,./suiri-pictures/makibaru-2.jpeg,2020/11/15 13:49:47,"<img src = ""./suiri-pictures/makibaru-2.jpeg"" width=""300"" height=""225""/>",suisou
2a2e7acc-b673-441e-9fd0-8c9b650f3864,kuwazuru-1.jpeg,2023/03/05,09:52:54,130.994597222222,31.5386111111111,139.547885796892,T,59.6009216589862,Apple,iPhone 11 Pro Max,,,/Users/soo-densan/Desktop/月野水利マップ_from20230912/img/suiri-pictures/kuwazuru-1.jpeg,./suiri-pictures/kuwazuru-1.jpeg,2023/03/05 09:52:54,"<img src = ""./suiri-pictures/kuwazuru-1.jpeg"" width=""300"" height=""225""/>",suisou
a106b594-f2e2-4cef-996e-60bd2be342ae,makibaru-3.jpeg,2020/11/15,13:53:29,130.992827777778,31.5718472222222,94.8475646422129,T,173.842834310069,Apple,iPhone X,,,/Users/soo-densan/Desktop/月野水利マップ_from20230912/img/suiri-pictures/makibaru-3.jpeg,./suiri-pictures/makibaru-3.jpeg,2020/11/15 13:53:29,"<img src = ""./suiri-pictures/makibaru-3.jpeg"" width=""300"" height=""225""/>",suisou
e5f8fe80-b397-4919-8c40-170c599482fa,hachigoubaru-1.jpeg,2022/11/13,10:00:05,131.016922222222,31.5777138888889,172.729400749064,T,34.9744567921712,Apple,iPhone 11 Pro Max,,,/Users/soo-densan/Desktop/月野水利マップ_from20230912/img/suiri-pictures/hachigoubaru-1.jpeg,./suiri-pictures/hachigoubaru-1.jpeg,2022/11/13 10:00:05,"<img src = ""./suiri-pictures/hachigoubaru-1.jpeg"" width=""300"" height=""225""/>",suisou
0e0efc9e-2b2e-4af2-8d61-f50a35b2c845,hiraki-1.JPG,2018/11/11,08:51:25,130.981383333333,31.5771722222222,100.950531022918,M,134.298614429049,Apple,iPhone 6s,,,/Users/soo-densan/Desktop/月野水利マップ_from20230912/img/suiri-pictures/hiraki-1.JPG,./suiri-pictures/hiraki-1.JPG,2018/11/11 08:51:25,"<img src = ""./suiri-pictures/hiraki-1.JPG"" width=""300"" height=""225""/>",shizensuiri
84ac7bb6-3045-4505-b5cf-c16bb5c45158,iwamoto-1.jpeg,2020/03/01,10:30:25,131.000397222222,31.5395472222222,155.010250102501,T,85.7134399052694,Apple,iPhone X,,,/Users/soo-densan/Desktop/月野水利マップ_from20230912/img/suiri-pictures/iwamoto-1.jpeg,./suiri-pictures/iwamoto-1.jpeg,2020/03/01 10:30:25,"<img src = ""./suiri-pictures/iwamoto-1.jpeg"" width=""300"" height=""225""/>",suisou
5e48d9ce-2adc-42dc-9082-6827bd844a58,tsukinosyo-2.jpeg,2020/11/15,13:00:11,130.999619444444,31.5624,95.04736328125,T,80.3712234519892,Apple,iPhone X,,,/Users/soo-densan/Desktop/月野水利マップ_from20230912/img/suiri-pictures/tsukinosyo-2.jpeg,./suiri-pictures/tsukinosyo-2.jpeg,2020/11/15 13:00:11,"<img src = ""./suiri-pictures/tsukinosyo-2.jpeg"" width=""300"" height=""225""/>",suisou
9342a165-b7b1-46fb-81cd-6fac57a6a9c9,shigara-2.jpeg,2022/11/13,07:49:23,131.016205555556,31.5835083333333,180.412666397741,T,153.21270754347,Apple,iPhone 11 Pro Max,,,/Users/soo-densan/Desktop/月野水利マップ_from20230912/img/suiri-pictures/shigara-2.jpeg,./suiri-pictures/shigara-2.jpeg,2022/11/13 07:49:23,"<img src = ""./suiri-pictures/shigara-2.jpeg"" width=""300"" height=""225""/>",suisou
acc3ab91-6c88-40ce-8f61-1154ab34f2db,nishitakeyama-2.jpeg,2022/11/13,09:49:17,131.0242,31.5697055555556,164.11691633175,T,275.462753175421,Apple,iPhone 11 Pro Max,,,/Users/soo-densan/Desktop/月野水利マップ_from20230912/img/suiri-pictures/nishitakeyama-2.jpeg,./suiri-pictures/nishitakeyama-2.jpeg,2022/11/13 09:49:17,"<img src = ""./suiri-pictures/nishitakeyama-2.jpeg"" width=""300"" height=""225""/>",suisou
8cba8e63-e9ed-4fa1-8dd6-673d684006a3,hiraki-2.jpeg,2020/11/15,13:32:58,130.979783333333,31.5756027777778,117.791412380122,T,204.40937829294,Apple,iPhone X,,,/Users/soo-densan/Desktop/月野水利マップ_from20230912/img/suiri-pictures/hiraki-2.jpeg,./suiri-pictures/hiraki-2.jpeg,2020/11/15 13:32:58,"<img src = ""./suiri-pictures/hiraki-2.jpeg"" width=""300"" height=""225""/>",suisou
f5c4d38a-01bc-4412-a81c-88ac79a95bb0,nawase-4.jpeg,2023/03/05,08:35:56,131.025925,31.5440055555556,76.3213436385256,T,112.7065581618,Apple,iPhone 11 Pro Max,,,/Users/soo-densan/Desktop/月野水利マップ_from20230912/img/suiri-pictures/nawase-4.jpeg,./suiri-pictures/nawase-4.jpeg,2023/03/05 08:35:56,"<img src = ""./suiri-pictures/nawase-4.jpeg"" width=""300"" height=""225""/>",shizensuiri
0c46513e-df3b-45d9-b014-cb4568b64d59,ichishiba-1.jpeg,2022/11/13,10:32:18,131.024522222222,31.5578277777778,113.897651750111,T,204.659011830202,Apple,iPhone 11 Pro Max,,,/Users/soo-densan/Desktop/月野水利マップ_from20230912/img/suiri-pictures/ichishiba-1.jpeg,./suiri-pictures/ichishiba-1.jpeg,2022/11/13 10:32:18,"<img src = ""./suiri-pictures/ichishiba-1.jpeg"" width=""300"" height=""225""/>",suisou
a4240609-4e4d-4ae1-8df4-6de391a332c4,kubosaki-4.jpeg,2020/03/01,10:48:26,131.004333333333,31.5329027777778,146.303009097271,T,111.461486713757,Apple,iPhone X,,,/Users/soo-densan/Desktop/月野水利マップ_from20230912/img/suiri-pictures/kubosaki-4.jpeg,./suiri-pictures/kubosaki-4.jpeg,2020/03/01 10:48:26,"<img src = ""./suiri-pictures/kubosaki-4.jpeg"" width=""300"" height=""225""/>",suisou
a37cc710-4324-4f52-9796-f3414c22aa63,kawakubo-1.jpeg,2023/03/05,10:07:37,131.000091666667,31.5514444444444,91.9462560386473,T,285.544830544831,Apple,iPhone 11 Pro Max,,,/Users/soo-densan/Desktop/月野水利マップ_from20230912/img/suiri-pictures/kawakubo-1.jpeg,./suiri-pictures/kawakubo-1.jpeg,2023/03/05 10:07:37,"<img src = ""./suiri-pictures/kawakubo-1.jpeg"" width=""300"" height=""225""/>",suisou
6b357377-804e-4979-a21f-d9197c0e91cb,pipe-line1_hachigobaru.jpeg,2022/11/13,07:19:55,131.005827777778,31.5731527777778,178.827076923077,T,328.672485453034,Apple,iPhone 11 Pro Max,,,/Users/soo-densan/Desktop/月野水利マップ_from20230912/img/suiri-pictures/pipe-line1_hachigobaru.jpeg,./suiri-pictures/pipe-line1_hachigobaru.jpeg,2022/11/13 07:19:55,"<img src = ""./suiri-pictures/pipe-line1_hachigobaru.jpeg"" width=""300"" height=""225""/>",pipeline
cb9e7ae0-b8aa-473a-81c4-c83d8cbd6b5b,IMG_4524.jpeg,2020/03/01,10:59:15,130.995833333333,31.5106361111111,114.201393095094,T,190.124526873581,Apple,iPhone X,,,/Users/soo-densan/Desktop/月野水利マップ_from20230912/img/suiri-pictures/場所不定/IMG_4524.jpeg,./suiri-pictures/IMG_4524.jpeg,2020/03/01 10:59:15,"<img src = ""./suiri-pictures/IMG_4524.jpeg"" width=""300"" height=""225""/>",suisou
1e311e73-f4aa-46d5-9d49-a613a07d2725,IMG_4507.jpeg,2020/03/01,10:07:59,130.962066666667,31.5501027777778,179.119995117188,T,145.928893905192,Apple,iPhone X,,,/Users/soo-densan/Desktop/月野水利マップ_from20230912/img/suiri-pictures/場所不定/IMG_4507.jpeg,./suiri-pictures/IMG_4507.jpeg,2020/03/01 10:07:59,"<img src = ""./suiri-pictures/IMG_4507.jpeg"" width=""300"" height=""225""/>",suisou
